taxonID	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
25837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Morganella;s_Morganella morganii A
25838	0	0	0	0	0	0	0	0	0	0	61	110	0	0	89	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Morganella;s_Morganella morganii
25843	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Romboutsia C;s_Romboutsia C hominis
25844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium gilvum
25872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1093	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Romboutsia;s_Romboutsia ilealis
25875	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia;s_Blautia coccoides
25876	156	0	0	0	0	0	0	0	0	0	0	125	41	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas terrigena
25928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas sp900564145
25981	0	0	0	0	0	0	0	0	0	0	0	276	13	0	83	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter albensis
25994	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Hafnia;s_Hafnia alvei B
26030	0	0	0	0	0	0	0	0	0	0	0	30	0	0	1476	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Pseudarthrobacter;s_Pseudarthrobacter ulcerisalmonis
26036	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera;s_Kluyvera intermedia
26041	693	0	0	0	0	0	0	34	775	0	50	117	44	0	3412	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus warneri
26051	6146	835	0	0	0	0	0	0	1035	513	465	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Lacticaseibacillus;s_Lacticaseibacillus rhamnosus
26071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	d_Bacteria;p_Firmicutes;c_Bacilli;o_Erysipelotrichales;f_Erysipelotrichaceae;g_Erysipelothrix;s_Erysipelothrix rhusiopathiae
26153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium sandarakinum
26156	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Pseudogemmobacter;s_Pseudogemmobacter sp900105075
26164	3318	0	0	0	0	0	0	0	0	0	0	19998	0	0	2157	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E saponiphila
26166	0	0	0	0	0	0	0	0	0	52	0	0	0	0	255	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium hydrocarbonoxydans
26171	0	0	0	0	0	0	0	0	0	0	0	101	0	0	364	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E marginalis
26172	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium paraoxydans
26186	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E coleopterorum
26201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Friedmanniella;s_Friedmanniella sagamiharensis
26228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus sanguinis
26242	205	0	0	0	0	0	0	0	0	0	0	0	260	0	35000	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Romboutsia;s_Romboutsia timonensis
26245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Sulfitobacter;s_Sulfitobacter pontiacus
26261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E salomonii
26292	0	0	0	0	0	0	0	0	0	0	0	3388	162	0	222	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax soli
26303	0	0	0	0	0	0	0	0	0	0	0	0	15	0	218	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Bowdeniella;s_Bowdeniella nasicola A
26344	116	0	0	0	0	0	0	0	0	0	0	0	124	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Peptostreptococcus;s_Peptostreptococcus russellii A
26421	90	0	0	0	0	0	0	0	46	39	0	0	17	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Propionibacterium;s_Propionibacterium cyclohexanicum
26430	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Cytophagales;f_Hymenobacteraceae;g_Hymenobacter;s_Hymenobacter actinosclerus
26463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E simiae
26486	0	0	0	0	0	0	0	0	0	0	0	686	0	0	357	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea sp900112185
26489	104	0	0	0	0	0	0	0	0	0	0	249	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Massilia;s_Massilia yuzhufengensis
26550	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax A;s_Acidovorax A wautersii
26561	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Thermoactinomycetales;f_DSM-44946;g_Planifilum;s_Planifilum fulgidum
26576	0	0	0	0	0	0	0	0	0	0	67	0	0	0	41	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium spheniscorum
26586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Trichococcus;s_Trichococcus flocculiformis
26606	96	0	0	0	0	0	0	0	63	121	0	26600	0	0	8809	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aquamicrobium A;s_Aquamicrobium A aerolatum
26726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Aerococcaceae;g_Globicatella;s_Globicatella sulfidifaciens
26739	0	0	0	0	0	0	0	71	0	0	0	0	276	0	196	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_Gemmiger;s_Gemmiger formicilis
26743	0	0	0	0	0	0	0	15	0	0	0	329	272	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Soonwooa;s_Soonwooa buanensis
26778	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium ihuae
26779	88	0	0	0	0	0	0	0	0	44	0	0	0	0	146	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium massiliense
26782	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Marinifilaceae;g_Butyricimonas;s_Butyricimonas sp900184685
26809	472	0	0	0	0	0	0	0	0	0	0	0	402	0	171818	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia
26812	69	0	0	0	0	0	0	23	20	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Cutibacterium granulosum
26822	0	0	0	0	0	0	0	0	0	0	0	180	36	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium mizutaii
26847	48	0	0	0	0	0	0	0	0	0	0	73	38	0	527	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E sp900187645
26881	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Klebsiella;s_Klebsiella grimontii
26882	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerobutyricum;s_Anaerobutyricum soehngenii
26887	0	0	0	0	0	0	0	200	0	0	0	67	144	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens
26889	0	0	0	0	0	0	0	0	0	0	0	273	0	0	66	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Ensifer A;s_Ensifer A adhaerens A
26912	0	0	0	0	0	0	0	0	0	0	0	551	109	0	485	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mycoplana;s_Mycoplana subbaraonis
26917	87	0	0	0	0	0	0	0	0	0	0	68	0	0	122	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Methylobacterium;s_Methylobacterium extorquens
26946	0	0	0	0	0	0	0	0	0	65	0	0	27	0	25	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Micropruina;s_Micropruina glycogenica
26967	221	0	0	0	0	0	0	0	0	0	0	107	0	0	353	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus aminovorans
26970	0	0	0	0	0	0	0	0	0	0	0	492	0	0	1160	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Paeniglutamicibacter;s_Paeniglutamicibacter antarcticus A
26989	0	0	0	0	0	0	0	0	0	0	0	75	0	0	58	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pararhizobium;s_Pararhizobium sp900067135
27016	0	0	0	0	0	0	0	0	0	0	1256	629	0	0	1120	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter europaeus
27027	8489	1222	6302	0	1946	491	43956	9001119	6846	11255	4790476	33279	7958003	27077	18866	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Plesiomonas;s_Plesiomonas shigelloides
27087	59	0	0	0	0	0	0	0	0	0	0	0	0	0	19	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter D;s_Arthrobacter D subterraneus
27129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E cannabina
27136	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium faniae
27138	0	0	0	0	0	0	0	0	0	0	0	188	0	0	345	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E benzenivorans
27192	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides lianchengensis
27202	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Acetobacterales;f_Acetobacteraceae;g_Belnapia;s_Belnapia rosea
27218	355	0	0	0	0	0	0	0	35	240	0	0	39	0	0	d_Bacteria;p_Firmicutes B;c_Peptococcia;o_Peptococcales;f_Peptococcaceae;g_Peptococcus;s_Peptococcus niger
27226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Psychrobacter;s_Psychrobacter pacificensis
27235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E extremaustralis
27239	56	0	0	0	0	0	0	0	0	0	0	0	0	0	30	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Agrobacterium;s_Agrobacterium pusense
27253	34	0	0	0	0	0	0	0	0	0	0	0	0	0	46	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Leucobacter;s_Leucobacter chromiiresistens
27265	0	0	0	0	0	0	0	0	0	0	0	96	0	0	207	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea robiniae
27271	0	0	0	0	0	0	0	0	0	0	0	1408	0	0	4184	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E chengduensis
27275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Carnobacterium A;s_Carnobacterium A viridans
27283	72	0	0	0	0	0	0	0	0	0	0	814	0	0	127	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus chinensis
27300	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Tsukamurella;s_Tsukamurella pulmonis
27333	641	0	0	0	0	0	0	0	61	0	0	6936	334	0	433	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oryzisolibacter;s_Oryzisolibacter propanilivorax
27407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Alkalibacterium;s_Alkalibacterium gilvum
27416	231	0	0	0	0	0	0	30	0	0	0	85	0	0	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Deinococcaceae;g_Deinococcus;s_Deinococcus reticulitermitis
27543	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium ummariense
27657	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Citricoccus;s_Citricoccus terreus
27707	0	0	0	0	0	0	0	29	0	0	0	63	0	0	677	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia limi
27831	0	0	0	0	0	0	0	0	0	0	0	147	0	0	1567	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Arachnia bendigoensis
27909	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus solventivorans
27973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Sporanaerobacteraceae;g_Anaerosalibacter A;s_Anaerosalibacter A sp900155565
27990	49	0	0	0	0	0	0	0	0	0	0	43	0	0	72	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter B;s_Lysobacter B tolerans
27995	0	0	0	0	0	0	0	0	0	0	0	31	0	0	49	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea sp900156025
28005	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Janthinobacterium;s_Janthinobacterium sp900156175
28043	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Bieblia A;s_Bieblia A vinaykumarii
28044	0	0	0	0	0	0	0	0	0	0	0	2806	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Kaistella chaponensis
28075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter H;s_Arthrobacter H rhombi
28076	297	0	0	0	0	0	0	68	88	50	0	220	68	0	2646	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Agrococcus;s_Agrococcus casei
28077	82	0	0	0	0	0	0	0	0	0	0	585	308	0	505	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas diminuta A
28078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Leucobacter;s_Leucobacter sp900163635
28080	34	0	0	0	0	0	0	0	0	0	0	0	41	0	140	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium nesterenkovii
28089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium esteraromaticum B
28091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Mycetocola B;s_Mycetocola B reblochoni
28101	0	0	0	0	0	0	0	24	0	0	0	469	48	0	24	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium nematocida
28111	3542	93	0	0	0	0	0	449	89	378	477	176	498	0	7664	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium aurantiacum
28114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium antiquum A
28120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Brevibacterium sp900169365
28160	156	0	0	0	0	0	0	0	0	0	0	0	0	0	53	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Janibacter;s_Janibacter indicus
28192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Carnobacteriaceae;g_Carnobacterium A;s_Carnobacterium A iners
28236	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus cornubiensis
28260	613	0	0	0	0	0	0	186	0	0	0	323	0	0	139	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus sediminis
28308	118	0	0	0	0	0	0	0	0	111	0	0	0	0	168	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium dentalis
28311	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Peptoniphilaceae;g_Urinicoccus;s_Urinicoccus timonensis
28317	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Tenacibaculum;s_Tenacibaculum piscium
28353	36	0	0	0	0	0	0	0	0	0	0	21	0	0	23	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Antricoccaceae;g_Cumulibacter;s_Cumulibacter sp900292035
28388	0	0	0	0	0	0	0	0	0	0	0	139	0	0	75	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aminobacter;s_Aminobacter aminovorans
28397	46	0	0	0	0	0	0	0	0	0	0	0	0	0	115	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Dermacoccus;s_Dermacoccus nishinomiyaensis
28411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus equorum
28467	261	0	0	0	0	0	0	24	160	0	0	13	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Cutibacterium timonense
28473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E bubulae
28474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E antarctica
28476	0	0	0	0	0	0	0	0	0	0	0	78	0	0	46	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp900625095
28481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Gulosibacter;s_Gulosibacter sp900626105
28488	0	0	0	0	0	0	0	0	0	0	0	292	0	0	557	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus haematequi
28489	125	0	0	0	0	0	0	0	0	0	0	505	0	0	42	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia sp001899045
28532	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Sphingobacteriales;f_Sphingobacteriaceae;g_Sphingobacterium;s_Sphingobacterium daejeonense
28567	0	0	0	0	0	0	0	0	0	0	173	36	41	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Klebsiella;s_Klebsiella spallanzanii
28580	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Coprococcus A;s_Coprococcus A catus
28598	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pandoraea;s_Pandoraea cepalis
28616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens BQ
